timestamp,frame_index,fps,detector,target_found,target_stale,target_label,target_confidence,x_error,y_error,error_norm,pan,tilt,capture_ms,preprocess_ms,inference_ms,postprocess_ms,total_ms,lost_frames
47.706,680,14.77,yolo_rknn,1,0,person,0.4739,300,223,373.80,135.00,60.00,2.386,5.000,51.014,2.339,62.643,167
47.775,681,14.74,yolo_rknn,1,0,person,0.4814,293,218,365.20,135.00,60.00,2.338,5.046,55.146,2.350,66.345,167
47.842,682,14.76,yolo_rknn,1,0,person,0.5508,289,214,359.61,135.00,60.00,2.324,5.010,52.795,2.369,63.918,167
47.908,683,14.79,yolo_rknn,1,0,person,0.3618,275,210,346.01,135.00,60.00,2.241,5.005,52.632,2.344,63.702,167
47.974,684,14.84,yolo_rknn,1,0,person,0.3540,255,210,330.34,135.00,60.00,2.210,5.008,52.087,2.361,63.029,167
48.040,685,14.88,yolo_rknn,1,0,person,0.3154,245,211,323.34,135.00,60.00,2.220,5.003,51.869,2.419,62.874,167
48.111,686,14.80,yolo_rknn,1,0,person,0.5220,233,160,282.65,135.00,60.00,2.204,4.990,56.847,2.285,68.324,167
48.179,687,14.79,yolo_rknn,1,0,person,0.3489,275,114,297.69,135.00,60.00,2.297,4.992,53.834,2.358,65.501,167
48.246,688,14.79,yolo_rknn,1,0,person,0.6626,250,99,268.89,135.00,60.00,2.233,4.997,53.968,2.314,64.963,167
48.314,689,14.80,yolo_rknn,1,0,person,0.4431,240,91,256.67,135.00,60.00,2.206,5.010,53.628,2.334,64.625,167
48.382,690,14.77,yolo_rknn,1,0,person,0.7524,216,89,233.62,135.00,60.00,2.246,4.985,54.911,2.420,66.015,167
48.448,691,14.81,yolo_rknn,1,0,person,0.6167,190,73,203.54,135.00,60.00,2.178,5.002,52.106,2.357,63.083,167
48.512,692,14.89,yolo_rknn,1,0,person,0.8477,173,64,184.46,135.00,60.00,2.109,4.993,50.766,2.326,61.585,167
48.580,693,14.87,yolo_rknn,1,0,person,0.7002,120,73,140.46,135.00,60.00,2.085,4.998,54.346,2.381,65.271,167
48.649,694,14.85,yolo_rknn,1,0,person,0.6729,70,52,87.20,135.00,60.00,2.064,5.006,54.993,2.346,65.801,167
48.714,695,14.90,yolo_rknn,1,0,person,0.5967,-26,53,59.03,134.61,60.00,1.952,4.992,51.592,2.323,62.313,167
48.781,696,14.90,yolo_rknn,1,0,person,0.7119,-45,19,48.85,133.94,60.00,1.968,4.985,53.923,2.381,64.700,167
48.847,697,14.92,yolo_rknn,1,0,person,0.8682,-49,23,54.13,133.20,60.00,1.978,4.993,53.064,2.323,63.722,167
48.912,698,14.96,yolo_rknn,1,0,person,0.8262,-63,4,63.13,132.25,60.00,2.047,4.998,51.845,2.326,62.636,167
48.978,699,15.00,yolo_rknn,1,0,person,0.8779,-60,0,60.00,131.35,60.00,2.001,4.989,51.751,2.334,62.542,167
49.042,700,15.05,yolo_rknn,1,0,person,0.8896,-84,-1,84.01,130.09,60.00,2.033,4.983,51.052,2.345,61.777,167
49.108,701,15.06,yolo_rknn,1,0,person,0.7622,-98,-1,98.01,128.62,60.00,2.108,4.999,52.592,2.330,63.446,167
49.176,702,15.03,yolo_rknn,1,0,person,0.7881,-77,-3,77.06,127.47,60.00,2.183,4.987,54.252,2.323,65.201,167
49.243,703,15.00,yolo_rknn,1,0,person,0.8184,-76,-4,76.11,126.33,60.00,2.187,5.020,54.098,2.343,65.095,167
49.310,704,15.01,yolo_rknn,1,0,person,0.7583,-79,-4,79.10,125.14,60.00,2.183,5.012,52.780,2.376,63.711,167
49.377,705,15.01,yolo_rknn,1,0,person,0.7881,-89,-1,89.01,123.81,60.00,2.159,4.997,53.173,2.353,64.144,167
49.444,706,14.99,yolo_rknn,1,0,person,0.7964,-73,-4,73.11,122.72,60.00,2.153,4.992,53.968,2.351,64.922,167
49.512,707,14.97,yolo_rknn,1,0,person,0.8359,-77,-3,77.06,121.56,60.00,2.148,5.005,54.017,2.338,64.920,167
49.591,708,14.73,yolo_rknn,1,0,person,0.8340,-91,-1,91.01,120.20,60.00,2.125,5.001,62.649,5.117,76.494,167
49.660,709,14.70,yolo_rknn,1,0,person,0.8706,-93,-3,93.05,118.80,60.00,2.895,5.244,54.236,2.331,66.153,167
49.728,710,14.71,yolo_rknn,1,0,person,0.8462,-100,-3,100.04,117.30,60.00,2.095,4.985,54.171,2.403,65.104,167
49.796,711,14.71,yolo_rknn,1,0,person,0.7573,-116,-3,116.04,115.56,60.00,2.095,5.002,54.329,2.366,65.164,167
49.863,712,14.72,yolo_rknn,1,0,person,0.8813,-117,-2,117.02,113.81,60.00,2.110,4.990,54.115,2.352,65.030,167
49.931,713,14.72,yolo_rknn,1,0,person,0.8940,-120,-2,120.02,112.01,60.00,2.102,5.068,54.183,2.360,65.083,167
49.999,714,14.73,yolo_rknn,1,0,person,0.6587,-126,-3,126.04,110.12,60.00,2.091,5.008,54.206,2.342,65.081,167
50.067,715,14.73,yolo_rknn,1,0,person,0.8955,-130,-2,130.02,108.17,60.00,2.094,4.996,54.545,2.335,65.420,167
50.134,716,14.74,yolo_rknn,1,0,person,0.8486,-127,-2,127.02,106.26,60.00,2.079,4.989,53.904,2.370,64.786,167
50.202,717,14.73,yolo_rknn,1,0,person,0.8945,-129,-3,129.03,104.33,60.00,2.072,4.988,54.548,2.314,65.384,167
50.271,718,14.73,yolo_rknn,1,0,person,0.7441,-119,-3,119.04,102.54,60.00,2.049,5.001,54.744,2.407,65.639,167
50.338,719,14.74,yolo_rknn,1,0,person,0.7808,-85,3,85.05,101.27,60.00,2.033,4.983,54.053,2.339,64.856,167
50.405,720,14.75,yolo_rknn,1,0,person,0.7920,-103,3,103.04,99.72,60.00,2.089,4.995,53.865,2.339,64.741,167
50.476,721,14.69,yolo_rknn,1,0,person,0.7974,-89,2,89.02,98.39,60.00,2.081,4.994,56.761,2.284,68.097,167
50.565,722,14.35,yolo_rknn,1,0,person,0.4922,-78,12,78.92,97.22,60.00,2.096,4.997,75.190,2.395,86.098,167
50.633,723,14.38,yolo_rknn,1,0,person,0.6406,-72,10,72.69,96.14,60.00,2.156,4.998,54.542,2.345,65.517,167
50.701,724,14.41,yolo_rknn,1,0,person,0.7354,-52,6,52.35,95.36,60.00,2.111,4.996,54.497,2.353,65.382,167
50.769,725,14.44,yolo_rknn,1,0,person,0.7847,16,13,20.62,95.36,60.00,2.168,5.012,54.461,2.330,65.386,167
50.835,726,14.50,yolo_rknn,1,0,person,0.8145,24,22,32.56,95.36,60.00,2.192,4.987,52.858,2.305,63.706,167
50.902,727,14.55,yolo_rknn,1,0,person,0.8232,35,22,41.34,95.88,60.00,2.233,4.990,53.293,2.321,64.262,167
50.970,728,14.56,yolo_rknn,1,0,person,0.8760,41,34,53.26,96.50,60.00,2.206,5.099,54.271,2.335,65.359,167
51.038,729,14.58,yolo_rknn,1,0,person,0.8403,39,26,46.87,97.08,60.00,2.234,4.982,54.222,2.327,65.220,167
51.103,730,14.65,yolo_rknn,1,0,person,0.7817,21,39,44.29,97.08,60.00,2.159,4.987,51.793,2.346,62.731,167
51.171,731,14.66,yolo_rknn,1,0,person,0.6865,38,52,64.40,97.65,60.00,2.155,4.987,54.222,2.333,65.162,167
51.239,732,14.66,yolo_rknn,1,0,person,0.6895,28,47,54.71,98.07,60.00,2.128,4.985,54.565,2.314,65.451,167
51.306,733,14.69,yolo_rknn,1,0,person,0.4241,155,44,161.12,100.07,60.00,2.080,5.031,53.373,2.354,64.203,167
51.374,734,14.69,yolo_rknn,1,0,person,0.3916,166,44,171.73,102.07,60.00,2.080,5.001,54.503,2.421,65.448,167
51.442,735,14.71,yolo_rknn,1,0,person,0.5718,77,44,88.68,103.23,60.00,2.201,5.008,53.891,2.344,64.874,167
51.510,736,14.71,yolo_rknn,1,0,person,0.7324,76,46,88.84,104.37,60.00,2.180,4.998,54.370,2.523,65.428,167
51.578,737,14.70,yolo_rknn,1,0,person,0.6240,72,45,84.91,105.45,60.00,2.169,5.013,54.746,2.335,65.717,167
51.646,738,14.71,yolo_rknn,1,0,person,0.5278,68,50,84.40,106.47,60.00,2.083,4.999,54.109,2.349,64.993,167
51.713,739,14.72,yolo_rknn,1,0,person,0.7310,74,56,92.80,107.58,60.00,2.068,5.004,54.194,2.339,64.980,167
51.781,740,14.72,yolo_rknn,1,0,person,0.7905,72,47,85.98,108.66,60.00,2.139,5.017,54.466,2.364,65.354,167
51.849,741,14.72,yolo_rknn,1,0,person,0.8135,74,38,83.19,109.77,60.00,2.179,5.003,54.336,2.351,65.342,167
51.914,742,14.78,yolo_rknn,1,0,person,0.8242,63,39,74.09,110.71,60.00,2.124,4.994,51.539,2.415,62.517,167
51.983,743,14.77,yolo_rknn,1,0,person,0.8086,63,23,67.07,111.65,60.00,2.166,4.985,54.630,2.343,65.576,167
52.050,744,14.78,yolo_rknn,1,0,person,0.8242,48,24,53.67,112.37,60.00,2.156,4.990,53.678,2.371,64.647,167
52.116,745,14.81,yolo_rknn,1,0,person,0.7886,69,14,70.41,113.41,60.00,2.132,4.997,52.703,2.330,63.634,167
52.184,746,14.79,yolo_rknn,1,0,person,0.8057,60,11,61.00,114.31,60.00,2.180,4.996,54.620,2.364,65.592,167
52.252,747,14.79,yolo_rknn,1,0,person,0.7925,66,11,66.91,115.30,60.00,2.251,4.985,54.247,2.352,65.283,167
52.320,748,14.78,yolo_rknn,1,0,person,0.8184,73,16,74.73,116.39,60.00,2.233,4.991,54.330,2.347,65.333,167
52.388,749,14.77,yolo_rknn,1,0,person,0.8486,90,11,90.67,117.74,60.00,2.135,4.984,54.393,2.354,65.273,167
52.457,750,14.75,yolo_rknn,1,0,person,0.3916,153,19,154.18,119.74,60.00,2.157,5.023,55.102,2.359,66.014,167
52.524,751,14.76,yolo_rknn,1,0,person,0.4390,172,83,190.98,121.74,60.00,2.201,4.993,53.780,2.355,64.761,167
52.592,752,14.75,yolo_rknn,1,0,person,0.5259,184,26,185.83,123.74,60.00,2.268,4.985,54.268,2.387,65.338,167
52.660,753,14.76,yolo_rknn,1,0,person,0.6230,206,52,212.46,125.74,60.00,2.297,5.026,53.886,2.378,65.045,167
52.728,754,14.74,yolo_rknn,1,0,person,0.8281,214,38,217.35,127.74,60.00,2.271,4.990,54.539,2.355,65.621,167
52.796,755,14.74,yolo_rknn,1,0,person,0.7651,241,79,253.62,129.74,60.00,2.171,5.000,54.482,2.361,65.482,167
52.861,756,14.81,yolo_rknn,1,0,person,0.7920,252,90,267.59,131.74,60.00,2.183,5.002,51.160,2.364,62.166,167
52.927,757,14.86,yolo_rknn,1,0,person,0.7500,257,86,271.01,133.74,60.00,2.273,4.986,51.804,2.362,62.791,167
52.992,758,14.91,yolo_rknn,1,0,person,0.5815,280,95,295.68,135.00,60.00,2.160,4.994,51.263,2.381,62.165,167
53.056,759,14.98,yolo_rknn,1,0,person,0.3684,289,99,305.49,135.00,60.00,2.186,5.018,50.564,2.337,61.520,167
53.121,760,15.01,yolo_rknn,1,1,person,0.3684,289,99,305.49,135.00,60.00,2.403,4.995,51.521,2.405,62.728,168
53.194,761,14.88,yolo_rknn,1,0,person,0.2512,300,205,363.35,135.00,60.00,2.466,4.988,54.518,2.982,70.455,168
53.261,762,14.88,yolo_rknn,1,1,person,0.2512,300,205,363.35,135.00,60.00,2.960,6.316,51.400,1.970,64.107,169
53.331,763,14.82,yolo_rknn,1,1,person,0.2512,300,205,363.35,135.00,60.00,2.533,5.012,55.645,2.558,67.193,170
53.398,764,14.83,yolo_rknn,1,1,person,0.2512,300,205,363.35,135.00,60.00,2.699,5.100,52.611,2.247,64.086,171
53.466,765,14.83,yolo_rknn,1,1,person,0.2512,300,205,363.35,135.00,60.00,2.839,5.052,52.438,2.339,64.088,172
53.533,766,14.83,yolo_rknn,1,0,person,0.5249,298,122,322.01,135.00,60.00,2.524,5.010,53.350,2.442,64.696,172
53.600,767,14.84,yolo_rknn,1,0,person,0.6230,189,103,215.24,135.00,60.00,2.508,4.991,52.790,2.426,64.175,172
53.666,768,14.86,yolo_rknn,1,0,person,0.2656,188,95,210.64,135.00,60.00,2.446,4.997,52.310,2.423,63.637,172
53.735,769,14.83,yolo_rknn,1,0,person,0.3838,194,93,215.14,135.00,60.00,2.450,5.002,54.629,2.447,65.945,172
53.804,770,14.81,yolo_rknn,1,0,person,0.3330,193,89,212.53,135.00,60.00,2.528,5.010,54.630,2.400,65.935,172
53.873,771,14.77,yolo_rknn,1,0,person,0.5513,185,82,202.36,135.00,60.00,2.520,5.018,54.782,2.764,66.455,172
53.941,772,14.76,yolo_rknn,1,0,person,0.6387,257,73,267.17,135.00,60.00,2.563,5.009,53.983,2.361,65.286,172
54.007,773,14.81,yolo_rknn,1,0,person,0.7207,255,74,265.52,135.00,60.00,2.560,4.999,51.536,2.409,62.872,172
54.072,774,14.86,yolo_rknn,1,0,person,0.3218,182,64,192.92,135.00,60.00,2.550,5.029,51.082,2.490,62.531,172
54.138,775,14.90,yolo_rknn,1,0,person,0.4163,183,65,194.20,135.00,60.00,2.793,5.118,50.989,2.456,62.726,172
54.204,776,14.91,yolo_rknn,1,0,person,0.7744,254,51,259.07,135.00,60.00,2.692,5.076,52.066,2.453,63.655,172
54.273,777,14.88,yolo_rknn,1,0,person,0.3750,245,60,252.24,135.00,60.00,2.532,5.079,54.024,2.527,65.618,172
54.340,778,14.88,yolo_rknn,1,0,person,0.5215,238,28,239.64,135.00,60.00,2.596,5.081,53.195,2.483,64.821,172
54.407,779,14.87,yolo_rknn,1,0,person,0.7749,172,24,173.67,135.00,60.00,2.592,5.115,52.918,2.348,64.477,172
54.476,780,14.84,yolo_rknn,1,0,person,0.8320,165,60,175.57,135.00,60.00,2.535,4.999,54.415,2.356,65.793,172
54.543,781,14.85,yolo_rknn,1,0,person,0.8833,154,13,154.55,135.00,60.00,2.645,5.022,52.785,2.459,64.364,172
54.610,782,14.85,yolo_rknn,1,0,person,0.7598,149,12,149.48,135.00,60.00,2.470,5.072,53.220,2.393,64.618,172
54.678,783,14.85,yolo_rknn,1,0,person,0.7749,140,7,140.17,135.00,60.00,2.491,4.997,53.153,2.419,64.431,172
54.746,784,14.83,yolo_rknn,1,0,person,0.7383,128,9,128.32,135.00,60.00,2.397,5.004,54.407,2.386,65.609,172
54.814,785,14.83,yolo_rknn,1,0,person,0.7222,101,5,101.12,135.00,60.00,2.434,5.134,53.557,2.389,64.960,172
54.880,786,14.85,yolo_rknn,1,0,person,0.5273,98,5,98.13,135.00,60.00,2.451,4.997,52.412,2.358,63.587,172
54.946,787,14.88,yolo_rknn,1,0,person,0.5415,91,0,91.00,135.00,60.00,2.439,5.100,52.013,2.388,63.358,172
55.013,788,14.89,yolo_rknn,1,0,person,0.6445,97,-1,97.01,135.00,60.00,2.449,5.093,52.936,2.379,64.263,172
55.081,789,14.87,yolo_rknn,1,0,person,0.6045,85,-2,85.02,135.00,60.00,2.451,5.101,53.608,2.395,65.011,172
55.146,790,14.91,yolo_rknn,1,0,person,0.6240,62,-1,62.01,135.00,60.00,2.435,5.024,51.473,2.390,62.718,172
55.215,791,14.88,yolo_rknn,1,0,person,0.6899,71,-3,71.06,135.00,60.00,2.554,5.040,54.348,2.602,65.912,172
55.281,792,14.91,yolo_rknn,1,0,person,0.7383,74,-3,74.06,135.00,60.00,2.601,5.105,51.733,2.405,63.210,172
55.347,793,14.93,yolo_rknn,1,0,person,0.6611,47,-5,47.27,135.00,60.00,2.635,5.007,51.895,2.399,63.380,172
55.415,794,14.91,yolo_rknn,1,0,person,0.7275,34,-5,34.37,135.00,60.00,2.605,5.125,53.686,2.361,65.148,172
55.480,795,14.94,yolo_rknn,1,0,person,0.6909,35,-4,35.23,135.00,60.00,2.546,5.161,51.375,2.452,62.892,172
55.548,796,14.93,yolo_rknn,1,0,person,0.7725,58,-3,58.08,135.00,60.00,2.479,4.996,53.687,2.377,64.969,172
55.617,797,14.89,yolo_rknn,1,0,person,0.7769,69,-3,69.07,135.00,60.00,2.495,5.141,54.615,2.389,66.108,172
55.683,798,14.92,yolo_rknn,1,0,person,0.8149,75,-4,75.11,135.00,60.00,2.532,5.082,51.770,2.359,63.121,172
55.751,799,14.89,yolo_rknn,1,0,person,0.6221,59,-2,59.03,135.00,60.00,2.547,5.164,54.127,2.352,65.651,172
55.817,800,14.92,yolo_rknn,1,0,person,0.7163,95,-1,95.01,135.00,60.00,2.527,5.092,51.688,2.452,63.133,172
55.883,801,14.94,yolo_rknn,1,0,person,0.7021,104,-1,104.00,135.00,60.00,2.434,5.115,51.744,2.390,63.064,172
55.952,802,14.90,yolo_rknn,1,0,person,0.7881,106,0,106.00,135.00,60.00,2.425,5.127,54.606,2.353,66.048,172
56.020,803,14.88,yolo_rknn,1,0,person,0.8228,112,1,112.00,135.00,60.00,2.541,5.171,54.026,2.442,65.542,172
56.089,804,14.85,yolo_rknn,1,0,person,0.8730,114,-2,114.02,135.00,60.00,2.591,5.081,54.495,2.444,66.079,172
56.157,805,14.81,yolo_rknn,1,0,person,0.9131,116,1,116.00,135.00,60.00,2.532,5.111,54.642,2.485,66.137,172
56.225,806,14.81,yolo_rknn,1,0,person,0.8979,120,0,120.00,135.00,60.00,2.485,5.129,53.791,2.350,65.135,172
56.294,807,14.78,yolo_rknn,1,0,person,0.8633,120,16,121.06,135.00,60.00,2.473,5.109,54.707,2.494,66.240,172
56.363,808,14.74,yolo_rknn,1,0,person,0.8154,116,16,117.10,135.00,60.00,2.388,5.083,55.092,2.500,66.472,172
56.432,809,14.73,yolo_rknn,1,0,person,0.7520,110,19,111.63,135.00,60.00,2.475,5.006,54.228,2.622,65.707,172
56.498,810,14.76,yolo_rknn,1,0,person,0.7007,-50,53,72.86,134.25,60.00,2.387,5.101,52.470,2.539,63.949,172
56.567,811,14.75,yolo_rknn,1,0,person,0.6143,-81,46,93.15,133.03,60.00,2.410,5.181,54.252,2.484,65.737,172
56.634,812,14.75,yolo_rknn,1,0,person,0.5933,4,40,40.20,133.03,60.00,2.348,4.999,53.612,2.450,64.842,172
56.700,813,14.79,yolo_rknn,1,0,person,0.7817,21,46,50.57,133.03,60.00,2.423,5.099,52.114,2.361,63.407,172
56.769,814,14.77,yolo_rknn,1,0,person,0.8423,68,54,86.83,134.06,60.00,2.453,5.084,54.616,2.332,65.973,172
56.836,815,14.78,yolo_rknn,1,0,person,0.8535,100,85,131.24,135.00,60.00,2.423,5.166,53.093,2.430,64.499,172
56.904,816,14.77,yolo_rknn,1,0,person,0.8545,100,89,133.87,135.00,60.00,2.419,5.115,53.930,2.412,65.343,172
56.973,817,14.76,yolo_rknn,1,0,person,0.8765,98,90,133.06,135.00,60.00,2.413,5.094,54.514,2.336,65.805,172
57.043,818,14.70,yolo_rknn,1,0,person,0.3103,96,119,152.90,135.00,60.00,2.498,5.105,55.467,2.444,67.659,172
57.115,819,14.63,yolo_rknn,1,0,person,0.5708,64,124,139.54,135.00,60.00,2.386,5.162,56.889,2.375,68.978,172
57.184,820,14.61,yolo_rknn,1,0,person,0.4099,94,132,162.05,135.00,60.00,2.360,5.428,55.020,2.485,66.664,172
57.252,821,14.61,yolo_rknn,1,1,person,0.4099,94,132,162.05,135.00,60.00,2.631,5.106,54.592,1.941,65.715,173
57.322,822,14.59,yolo_rknn,1,1,person,0.4099,94,132,162.05,135.00,60.00,2.680,5.197,54.724,2.602,66.652,174
57.388,823,14.63,yolo_rknn,1,1,person,0.4099,94,132,162.05,135.00,60.00,2.558,5.118,52.292,2.401,63.776,175
57.459,824,14.59,yolo_rknn,1,1,person,0.4099,94,132,162.05,135.00,60.00,2.687,5.134,56.446,2.259,67.975,176
57.527,825,14.59,yolo_rknn,1,1,person,0.4099,94,132,162.05,135.00,60.00,2.458,5.009,54.670,1.962,65.581,177
57.596,826,14.59,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.487,5.014,54.417,2.473,65.834,178
57.664,827,14.59,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.449,5.003,54.353,2.613,65.799,179
57.733,828,14.59,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.501,4.989,54.566,2.556,65.993,180
57.801,829,14.60,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.473,5.022,53.986,2.393,65.276,181
57.869,830,14.60,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.515,4.992,54.439,2.347,65.709,182
57.938,831,14.59,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.488,5.012,54.178,2.453,66.324,183
58.005,832,14.64,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.531,5.027,52.029,2.403,63.320,184
58.074,833,14.63,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.524,5.023,54.781,2.603,66.347,185
58.142,834,14.63,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.498,5.001,53.989,2.459,65.368,186
58.210,835,14.62,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.482,5.011,54.686,2.534,66.135,187
58.279,836,14.63,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.500,4.991,53.842,2.697,65.462,188
58.347,837,14.62,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.515,4.992,54.447,2.461,65.834,189
58.413,838,14.67,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.505,5.000,52.172,2.445,63.534,190
58.479,839,14.73,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.500,4.994,51.219,2.563,62.705,191
58.548,840,14.71,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.506,5.000,54.643,2.483,66.038,192
58.614,841,14.75,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.495,4.994,52.522,2.475,63.906,193
58.681,842,14.76,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.501,4.994,52.949,2.528,64.391,194
58.750,843,14.75,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.496,4.992,54.316,2.394,65.610,195
58.816,844,14.78,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.503,4.994,52.532,2.322,63.785,196
58.883,845,14.80,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.442,5.003,52.437,2.451,63.755,197
58.951,846,14.78,yolo_rknn,1,0,person,0.4304,308,169,351.32,135.00,60.00,2.384,5.002,54.403,2.520,66.002,197
59.018,847,14.80,yolo_rknn,1,0,person,0.3357,305,168,348.21,135.00,60.00,2.522,5.054,52.190,2.519,63.737,197
59.086,848,14.79,yolo_rknn,1,0,person,0.4229,303,165,345.01,135.00,60.00,2.507,5.004,54.066,2.714,65.654,197
59.153,849,14.81,yolo_rknn,1,0,person,0.5518,297,158,336.41,135.00,60.00,2.469,5.035,52.256,2.518,63.645,197
59.219,850,14.84,yolo_rknn,1,0,person,0.7051,187,152,240.98,135.00,60.00,2.493,5.022,52.418,2.369,63.670,197
59.286,851,14.85,yolo_rknn,1,0,person,0.7979,180,144,230.51,135.00,60.00,2.484,5.008,52.742,2.459,64.140,197
59.355,852,14.82,yolo_rknn,1,0,person,0.8369,175,122,213.33,135.00,60.00,2.470,5.015,54.641,2.422,66.005,197
59.421,853,14.84,yolo_rknn,1,0,person,0.7935,159,116,196.82,135.00,60.00,2.464,5.002,52.611,2.331,63.862,197
59.490,854,14.82,yolo_rknn,1,0,person,0.7529,144,112,182.43,135.00,60.00,2.440,5.006,54.261,2.420,65.583,197
59.558,855,14.80,yolo_rknn,1,0,person,0.6299,105,97,142.95,135.00,60.00,2.376,5.030,54.218,2.486,65.570,197
59.626,856,14.78,yolo_rknn,1,0,person,0.7993,97,91,133.00,135.00,60.00,2.411,5.013,54.298,2.491,65.664,197
59.692,857,14.84,yolo_rknn,1,0,person,0.8975,136,83,159.33,135.00,60.00,2.449,5.013,51.383,2.349,62.582,197
59.757,858,14.88,yolo_rknn,1,0,person,0.8975,135,75,154.43,135.00,60.00,2.413,5.011,51.363,2.389,62.591,197
59.826,859,14.85,yolo_rknn,1,0,person,0.9082,126,67,142.71,135.00,60.00,2.497,5.061,54.537,2.327,65.892,197
59.894,860,14.83,yolo_rknn,1,0,person,0.8701,115,57,128.35,135.00,60.00,2.411,5.015,54.400,2.414,65.613,197
59.961,861,14.84,yolo_rknn,1,0,person,0.8701,109,56,122.54,135.00,60.00,2.395,5.003,52.825,2.376,64.068,197
60.026,862,14.89,yolo_rknn,1,0,person,0.8721,98,48,109.12,135.00,60.00,2.344,4.997,51.405,2.363,62.585,197
60.093,863,14.89,yolo_rknn,1,0,person,0.8477,96,38,103.25,135.00,60.00,2.266,5.005,53.335,2.365,64.330,197
60.159,864,14.91,yolo_rknn,1,0,person,0.6694,91,45,101.52,135.00,60.00,2.104,4.996,52.737,2.342,63.695,197
60.224,865,14.96,yolo_rknn,1,0,person,0.8086,75,46,87.98,135.00,60.00,2.150,4.997,51.390,2.347,62.297,197
60.292,866,14.94,yolo_rknn,1,0,person,0.7104,65,36,74.30,135.00,60.00,2.165,4.996,54.254,2.358,65.185,197
60.357,867,14.98,yolo_rknn,1,0,person,0.7944,4,23,23.35,135.00,60.00,2.094,5.002,51.376,2.365,62.284,197
60.423,868,15.01,yolo_rknn,1,0,person,0.8257,2,17,17.12,135.00,60.00,2.176,4.998,51.964,2.332,62.943,197
60.495,869,14.89,yolo_rknn,1,0,person,0.8086,-9,19,21.02,135.00,60.00,2.069,5.001,56.815,4.048,69.590,197
60.567,870,14.80,yolo_rknn,1,0,person,0.8037,-1,4,4.12,135.00,60.00,2.563,5.592,54.626,2.369,66.558,197
60.635,871,14.79,yolo_rknn,1,0,person,0.8037,7,11,13.04,135.00,60.00,2.289,5.009,54.238,2.338,65.327,197
60.703,872,14.77,yolo_rknn,1,0,person,0.7939,24,7,25.00,135.00,60.00,2.277,5.021,54.543,2.357,65.609,197
60.769,873,14.80,yolo_rknn,1,0,person,0.7285,-31,-2,31.06,134.53,60.00,2.122,5.007,52.706,2.339,63.628,197
60.836,874,14.83,yolo_rknn,1,0,person,0.7441,-39,-1,39.01,133.95,60.00,2.165,5.009,52.743,2.303,63.587,197
60.901,875,14.89,yolo_rknn,1,0,person,0.7559,-38,0,38.00,133.38,60.00,2.224,5.014,51.300,2.344,62.288,197
60.966,876,14.92,yolo_rknn,1,0,person,0.7568,-3,0,3.00,133.38,60.00,2.226,5.022,52.180,2.400,63.188,197
61.031,877,14.97,yolo_rknn,1,0,person,0.8149,-6,-1,6.08,133.38,60.00,2.138,5.013,51.307,2.329,62.157,197
61.098,878,14.97,yolo_rknn,1,0,person,0.7734,-4,0,4.00,133.38,60.00,2.139,5.006,53.396,2.345,64.254,197
61.164,879,14.98,yolo_rknn,1,0,person,0.7764,1,0,1.00,133.38,60.00,2.247,4.991,52.523,2.365,63.555,197
61.231,880,14.99,yolo_rknn,1,0,person,0.7256,5,2,5.39,133.38,60.00,2.218,5.000,52.699,2.357,63.642,197
61.298,881,14.99,yolo_rknn,1,0,person,0.7773,2,2,2.83,133.38,60.00,2.257,4.995,53.097,2.362,64.163,197
61.363,882,15.02,yolo_rknn,1,0,person,0.7690,-4,0,4.00,133.38,60.00,2.139,4.997,51.849,2.369,62.766,197
61.439,883,14.83,yolo_rknn,1,0,person,0.7578,-34,2,34.06,132.87,60.00,2.326,5.154,57.794,6.396,73.589,197
61.508,884,14.79,yolo_rknn,1,0,person,0.7939,-1,0,1.00,132.87,60.00,2.494,5.546,52.605,2.336,64.449,197
61.576,885,14.80,yolo_rknn,1,0,person,0.6924,-28,6,28.64,132.45,60.00,2.200,5.002,53.711,2.349,64.639,197
61.642,886,14.82,yolo_rknn,1,0,person,0.7603,-29,2,29.07,132.02,60.00,2.374,5.157,52.416,2.323,63.703,197
